Country,Year,Consumption,Type,Classification
Iraq,2003,0.96,Oil,Traditional
Iraq,2004,1.04,Oil,Traditional
Iraq,2005,0.99,Oil,Traditional
Iraq,2006,1.01,Oil,Traditional
Iraq,2007,0.97,Oil,Traditional
Iraq,2008,0.96,Oil,Traditional
Iraq,2009,1.09,Oil,Traditional
Iraq,2010,1.16,Oil,Traditional
Iraq,2011,1.28,Oil,Traditional
Iraq,2012,1.36,Oil,Traditional
Iraq,2013,1.46,Oil,Traditional
Iraq,2014,1.39,Oil,Traditional
Iraq,2015,1.39,Oil,Traditional
Iraq,2016,1.55,Oil,Traditional
Iraq,2017,1.48,Oil,Traditional
Iraq,2018,1.46,Oil,Traditional
Iraq,2019,1.49,Oil,Traditional
Ireland,2000,0.36,Oil,Traditional
Ireland,2001,0.38,Oil,Traditional
Ireland,2002,0.38,Oil,Traditional
Ireland,2003,0.37,Oil,Traditional
Ireland,2004,0.38,Oil,Traditional
Ireland,2005,0.4,Oil,Traditional
Ireland,2006,0.4,Oil,Traditional
Ireland,2007,0.4,Oil,Traditional
Ireland,2008,0.39,Oil,Traditional
Ireland,2009,0.34,Oil,Traditional
Ireland,2010,0.32,Oil,Traditional
Ireland,2011,0.3,Oil,Traditional
Ireland,2012,0.29,Oil,Traditional
Ireland,2013,0.29,Oil,Traditional
Ireland,2014,0.29,Oil,Traditional
Ireland,2015,0.3,Oil,Traditional
Ireland,2016,0.31,Oil,Traditional
Ireland,2017,0.31,Oil,Traditional
Ireland,2018,0.32,Oil,Traditional
Ireland,2019,0.32,Oil,Traditional
Israel,2000,0.58,Oil,Traditional
Israel,2001,0.53,Oil,Traditional
Israel,2002,0.53,Oil,Traditional
Israel,2003,0.54,Oil,Traditional
Israel,2004,0.51,Oil,Traditional
Israel,2005,0.52,Oil,Traditional
Israel,2006,0.5,Oil,Traditional
Israel,2007,0.53,Oil,Traditional
Israel,2008,0.52,Oil,Traditional
Israel,2009,0.47,Oil,Traditional
Israel,2010,0.48,Oil,Traditional
Israel,2011,0.51,Oil,Traditional
Israel,2012,0.6,Oil,Traditional
Israel,2013,0.44,Oil,Traditional
Israel,2014,0.42,Oil,Traditional
Israel,2015,0.45,Oil,Traditional
Israel,2016,0.46,Oil,Traditional
Israel,2017,0.5,Oil,Traditional
Israel,2018,0.49,Oil,Traditional
Israel,2019,0.5,Oil,Traditional
Italy,2000,4.02,Oil,Traditional
Italy,2001,3.98,Oil,Traditional
Italy,2002,3.99,Oil,Traditional
Italy,2003,3.95,Oil,Traditional
Italy,2004,3.84,Oil,Traditional
Italy,2005,3.72,Oil,Traditional
Italy,2006,3.72,Oil,Traditional
Italy,2007,3.6,Oil,Traditional
Italy,2008,3.42,Oil,Traditional
Italy,2009,3.18,Oil,Traditional
Italy,2010,3.08,Oil,Traditional
Italy,2011,2.97,Oil,Traditional
Italy,2012,2.78,Oil,Traditional
Italy,2013,2.54,Oil,Traditional
Italy,2014,2.4,Oil,Traditional
Italy,2015,2.5,Oil,Traditional
Italy,2016,2.52,Oil,Traditional
Italy,2017,2.54,Oil,Traditional
Italy,2018,2.6,Oil,Traditional
Italy,2019,2.49,Oil,Traditional
Japan,2000,11.14,Oil,Traditional
Japan,2001,10.8,Oil,Traditional
Japan,2002,10.62,Oil,Traditional
Japan,2003,10.87,Oil,Traditional
Japan,2004,10.59,Oil,Traditional
Japan,2005,10.73,Oil,Traditional
Japan,2006,10.34,Oil,Traditional
Japan,2007,10.02,Oil,Traditional
Japan,2008,9.73,Oil,Traditional
Japan,2009,8.72,Oil,Traditional
Japan,2010,8.8,Oil,Traditional
Japan,2011,8.82,Oil,Traditional
Japan,2012,9.4,Oil,Traditional
Japan,2013,8.97,Oil,Traditional
Japan,2014,8.52,Oil,Traditional
Japan,2015,8.2,Oil,Traditional
Japan,2016,7.97,Oil,Traditional
Japan,2017,7.85,Oil,Traditional
Japan,2018,7.63,Oil,Traditional
Japan,2019,7.53,Oil,Traditional
Kazakhstan,2000,0.33,Oil,Traditional
Kazakhstan,2001,0.33,Oil,Traditional
Kazakhstan,2002,0.34,Oil,Traditional
Kazakhstan,2003,0.37,Oil,Traditional
Kazakhstan,2004,0.39,Oil,Traditional
Kazakhstan,2005,0.4,Oil,Traditional
Kazakhstan,2006,0.43,Oil,Traditional
Kazakhstan,2007,0.47,Oil,Traditional
Kazakhstan,2008,0.49,Oil,Traditional
Kazakhstan,2009,0.41,Oil,Traditional
Kazakhstan,2010,0.43,Oil,Traditional
Kazakhstan,2011,0.5,Oil,Traditional
Kazakhstan,2012,0.5,Oil,Traditional
Kazakhstan,2013,0.53,Oil,Traditional
Kazakhstan,2014,0.53,Oil,Traditional
Kazakhstan,2015,0.59,Oil,Traditional
Kazakhstan,2016,0.61,Oil,Traditional
Kazakhstan,2017,0.63,Oil,Traditional
Kazakhstan,2018,0.67,Oil,Traditional
Kazakhstan,2019,0.69,Oil,Traditional
Kuwait,2000,0.5,Oil,Traditional
Kuwait,2001,0.51,Oil,Traditional
Kuwait,2002,0.56,Oil,Traditional
Kuwait,2003,0.66,Oil,Traditional
Kuwait,2004,0.75,Oil,Traditional
Kuwait,2005,0.83,Oil,Traditional
Kuwait,2006,0.75,Oil,Traditional
Kuwait,2007,0.76,Oil,Traditional
Kuwait,2008,0.81,Oil,Traditional
Kuwait,2009,0.87,Oil,Traditional
Kuwait,2010,0.91,Oil,Traditional
Kuwait,2011,0.84,Oil,Traditional
Kuwait,2012,0.94,Oil,Traditional
Kuwait,2013,0.98,Oil,Traditional
Kuwait,2014,0.84,Oil,Traditional
Kuwait,2015,0.88,Oil,Traditional
Kuwait,2016,0.91,Oil,Traditional
Kuwait,2017,0.81,Oil,Traditional
Kuwait,2018,0.8,Oil,Traditional
Kuwait,2019,0.78,Oil,Traditional
Latvia,2000,0.05,Oil,Traditional
Latvia,2001,0.06,Oil,Traditional
Latvia,2002,0.06,Oil,Traditional
Latvia,2003,0.06,Oil,Traditional
Latvia,2004,0.07,Oil,Traditional
Latvia,2005,0.07,Oil,Traditional
Latvia,2006,0.07,Oil,Traditional
Latvia,2007,0.07,Oil,Traditional
Latvia,2008,0.07,Oil,Traditional
Latvia,2009,0.07,Oil,Traditional
Latvia,2010,0.07,Oil,Traditional
Latvia,2011,0.07,Oil,Traditional
Latvia,2012,0.07,Oil,Traditional
Latvia,2013,0.07,Oil,Traditional
Latvia,2014,0.07,Oil,Traditional
Latvia,2015,0.07,Oil,Traditional
Latvia,2016,0.08,Oil,Traditional
Latvia,2017,0.08,Oil,Traditional
Latvia,2018,0.07,Oil,Traditional
Latvia,2019,0.08,Oil,Traditional
Lithuania,2000,0.1,Oil,Traditional
Lithuania,2001,0.12,Oil,Traditional
Lithuania,2002,0.11,Oil,Traditional
Lithuania,2003,0.1,Oil,Traditional
Lithuania,2004,0.11,Oil,Traditional
Lithuania,2005,0.12,Oil,Traditional
Lithuania,2006,0.12,Oil,Traditional
Lithuania,2007,0.12,Oil,Traditional
Lithuania,2008,0.13,Oil,Traditional
Lithuania,2009,0.11,Oil,Traditional
Lithuania,2010,0.11,Oil,Traditional
Lithuania,2011,0.11,Oil,Traditional
Lithuania,2012,0.11,Oil,Traditional
Lithuania,2013,0.11,Oil,Traditional
Lithuania,2014,0.11,Oil,Traditional
Lithuania,2015,0.12,Oil,Traditional
Lithuania,2016,0.13,Oil,Traditional
Lithuania,2017,0.13,Oil,Traditional
Lithuania,2018,0.14,Oil,Traditional
Lithuania,2019,0.14,Oil,Traditional
Luxembourg,2000,0.1,Oil,Traditional
Luxembourg,2001,0.11,Oil,Traditional
Luxembourg,2002,0.11,Oil,Traditional
Luxembourg,2003,0.12,Oil,Traditional
Luxembourg,2004,0.13,Oil,Traditional
Luxembourg,2005,0.13,Oil,Traditional
Luxembourg,2006,0.13,Oil,Traditional
Luxembourg,2007,0.12,Oil,Traditional
Luxembourg,2008,0.13,Oil,Traditional
Luxembourg,2009,0.12,Oil,Traditional
Luxembourg,2010,0.12,Oil,Traditional
Luxembourg,2011,0.13,Oil,Traditional
Luxembourg,2012,0.12,Oil,Traditional
Luxembourg,2013,0.12,Oil,Traditional
Luxembourg,2014,0.11,Oil,Traditional
Luxembourg,2015,0.11,Oil,Traditional
Luxembourg,2016,0.11,Oil,Traditional
Luxembourg,2017,0.12,Oil,Traditional
Luxembourg,2018,0.12,Oil,Traditional
Luxembourg,2019,0.13,Oil,Traditional
Malaysia,2000,0.98,Oil,Traditional
Malaysia,2001,1.02,Oil,Traditional
Malaysia,2002,1.14,Oil,Traditional
Malaysia,2003,1.21,Oil,Traditional
Malaysia,2004,1.23,Oil,Traditional
Malaysia,2005,1.23,Oil,Traditional
Malaysia,2006,1.27,Oil,Traditional
Malaysia,2007,1.35,Oil,Traditional
Malaysia,2008,1.3,Oil,Traditional
Malaysia,2009,1.29,Oil,Traditional
Malaysia,2010,1.29,Oil,Traditional
Malaysia,2011,1.38,Oil,Traditional
Malaysia,2012,1.45,Oil,Traditional
Malaysia,2013,1.54,Oil,Traditional
Malaysia,2014,1.54,Oil,Traditional
Malaysia,2015,1.43,Oil,Traditional
Malaysia,2016,1.6,Oil,Traditional
Malaysia,2017,1.51,Oil,Traditional
Malaysia,2018,1.54,Oil,Traditional
Malaysia,2019,1.57,Oil,Traditional
Mexico,2000,3.82,Oil,Traditional
Mexico,2001,3.75,Oil,Traditional
Mexico,2002,3.59,Oil,Traditional
Mexico,2003,3.68,Oil,Traditional
Mexico,2004,3.83,Oil,Traditional
Mexico,2005,3.93,Oil,Traditional
Mexico,2006,3.89,Oil,Traditional
Mexico,2007,4.04,Oil,Traditional
Mexico,2008,4.03,Oil,Traditional
Mexico,2009,3.89,Oil,Traditional
Mexico,2010,3.91,Oil,Traditional
Mexico,2011,3.97,Oil,Traditional
Mexico,2012,4.04,Oil,Traditional
Mexico,2013,3.93,Oil,Traditional
Mexico,2014,3.75,Oil,Traditional
Mexico,2015,3.7,Oil,Traditional
Mexico,2016,3.73,Oil,Traditional
Mexico,2017,3.59,Oil,Traditional
Mexico,2018,3.48,Oil,Traditional
Mexico,2019,3.29,Oil,Traditional
Middle Africa,2000,0.19,Oil,Traditional
Middle Africa,2001,0.2,Oil,Traditional
Middle Africa,2002,0.21,Oil,Traditional
Middle Africa,2003,0.23,Oil,Traditional
Middle Africa,2004,0.25,Oil,Traditional
Middle Africa,2005,0.23,Oil,Traditional
Middle Africa,2006,0.26,Oil,Traditional
Middle Africa,2007,0.29,Oil,Traditional
Middle Africa,2008,0.34,Oil,Traditional
Middle Africa,2009,0.38,Oil,Traditional
Middle Africa,2010,0.41,Oil,Traditional
Middle Africa,2011,0.45,Oil,Traditional
Middle Africa,2012,0.47,Oil,Traditional
Middle Africa,2013,0.53,Oil,Traditional
Middle Africa,2014,0.57,Oil,Traditional
Middle Africa,2015,0.55,Oil,Traditional
Middle Africa,2016,0.53,Oil,Traditional
Middle Africa,2017,0.48,Oil,Traditional
Middle Africa,2018,0.49,Oil,Traditional
Middle Africa,2019,0.5,Oil,Traditional
Morocco,2000,0.3,Oil,Traditional
Morocco,2001,0.3,Oil,Traditional
Morocco,2002,0.31,Oil,Traditional
Morocco,2003,0.31,Oil,Traditional
Morocco,2004,0.36,Oil,Traditional
Morocco,2005,0.39,Oil,Traditional
Morocco,2006,0.4,Oil,Traditional
Morocco,2007,0.42,Oil,Traditional
Morocco,2008,0.46,Oil,Traditional
Morocco,2009,0.46,Oil,Traditional
Morocco,2010,0.52,Oil,Traditional
Morocco,2011,0.55,Oil,Traditional
Morocco,2012,0.56,Oil,Traditional
Morocco,2013,0.56,Oil,Traditional
Morocco,2014,0.53,Oil,Traditional
Morocco,2015,0.52,Oil,Traditional
Morocco,2016,0.54,Oil,Traditional
Morocco,2017,0.57,Oil,Traditional
Morocco,2018,0.55,Oil,Traditional
Morocco,2019,0.57,Oil,Traditional
Netherlands,2000,1.75,Oil,Traditional
Netherlands,2001,1.83,Oil,Traditional
Netherlands,2002,1.84,Oil,Traditional
Netherlands,2003,1.85,Oil,Traditional
Netherlands,2004,1.93,Oil,Traditional
Netherlands,2005,2.05,Oil,Traditional
Netherlands,2006,2.04,Oil,Traditional
Netherlands,2007,2.1,Oil,Traditional
Netherlands,2008,2,Oil,Traditional
Netherlands,2009,1.91,Oil,Traditional
Netherlands,2010,1.94,Oil,Traditional
Netherlands,2011,1.97,Oil,Traditional
Netherlands,2012,1.87,Oil,Traditional
Netherlands,2013,1.77,Oil,Traditional
Netherlands,2014,1.69,Oil,Traditional
Netherlands,2015,1.65,Oil,Traditional
Netherlands,2016,1.71,Oil,Traditional
Netherlands,2017,1.64,Oil,Traditional
Netherlands,2018,1.68,Oil,Traditional
Netherlands,2019,1.65,Oil,Traditional
New Zealand,2000,0.27,Oil,Traditional
New Zealand,2001,0.27,Oil,Traditional
New Zealand,2002,0.28,Oil,Traditional
New Zealand,2003,0.3,Oil,Traditional
New Zealand,2004,0.3,Oil,Traditional
New Zealand,2005,0.31,Oil,Traditional
New Zealand,2006,0.31,Oil,Traditional
New Zealand,2007,0.32,Oil,Traditional
New Zealand,2008,0.32,Oil,Traditional
New Zealand,2009,0.31,Oil,Traditional
New Zealand,2010,0.31,Oil,Traditional
New Zealand,2011,0.31,Oil,Traditional
New Zealand,2012,0.31,Oil,Traditional
New Zealand,2013,0.31,Oil,Traditional
New Zealand,2014,0.32,Oil,Traditional
New Zealand,2015,0.33,Oil,Traditional
New Zealand,2016,0.34,Oil,Traditional
New Zealand,2017,0.35,Oil,Traditional
New Zealand,2018,0.36,Oil,Traditional
New Zealand,2019,0.36,Oil,Traditional
North Macedonia,2000,0.04,Oil,Traditional
North Macedonia,2001,0.03,Oil,Traditional
North Macedonia,2002,0.04,Oil,Traditional
North Macedonia,2003,0.04,Oil,Traditional
North Macedonia,2004,0.04,Oil,Traditional
North Macedonia,2005,0.04,Oil,Traditional
North Macedonia,2006,0.04,Oil,Traditional
North Macedonia,2007,0.04,Oil,Traditional
North Macedonia,2008,0.04,Oil,Traditional
North Macedonia,2009,0.04,Oil,Traditional
North Macedonia,2010,0.04,Oil,Traditional
North Macedonia,2011,0.04,Oil,Traditional
North Macedonia,2012,0.04,Oil,Traditional
North Macedonia,2013,0.04,Oil,Traditional
North Macedonia,2014,0.04,Oil,Traditional
North Macedonia,2015,0.04,Oil,Traditional
North Macedonia,2016,0.05,Oil,Traditional
North Macedonia,2017,0.04,Oil,Traditional
North Macedonia,2018,0.04,Oil,Traditional
North Macedonia,2019,0.05,Oil,Traditional
Norway,2000,0.38,Oil,Traditional
Norway,2001,0.43,Oil,Traditional
Norway,2002,0.42,Oil,Traditional
Norway,2003,0.43,Oil,Traditional
Norway,2004,0.42,Oil,Traditional
Norway,2005,0.42,Oil,Traditional
Norway,2006,0.43,Oil,Traditional
Norway,2007,0.43,Oil,Traditional
Norway,2008,0.42,Oil,Traditional
Norway,2009,0.43,Oil,Traditional
Norway,2010,0.45,Oil,Traditional
Norway,2011,0.43,Oil,Traditional
Norway,2012,0.43,Oil,Traditional
Norway,2013,0.44,Oil,Traditional
Norway,2014,0.41,Oil,Traditional
Norway,2015,0.42,Oil,Traditional
Norway,2016,0.4,Oil,Traditional
Norway,2017,0.4,Oil,Traditional
Norway,2018,0.41,Oil,Traditional
Norway,2019,0.39,Oil,Traditional
Oman,2000,0.14,Oil,Traditional
Oman,2001,0.15,Oil,Traditional
Oman,2002,0.18,Oil,Traditional
Oman,2003,0.17,Oil,Traditional
Oman,2004,0.17,Oil,Traditional
Oman,2005,0.19,Oil,Traditional
Oman,2006,0.19,Oil,Traditional
Oman,2007,0.19,Oil,Traditional
Oman,2008,0.25,Oil,Traditional
Oman,2009,0.24,Oil,Traditional
Oman,2010,0.28,Oil,Traditional
Oman,2011,0.29,Oil,Traditional
Oman,2012,0.32,Oil,Traditional
Oman,2013,0.36,Oil,Traditional
Oman,2014,0.37,Oil,Traditional
Oman,2015,0.38,Oil,Traditional
Oman,2016,0.39,Oil,Traditional
Oman,2017,0.5,Oil,Traditional
Oman,2018,0.58,Oil,Traditional
Oman,2019,0.61,Oil,Traditional
Other Asia Pacific,2000,0.42,Oil,Traditional
Other Asia Pacific,2001,0.43,Oil,Traditional
Other Asia Pacific,2002,0.45,Oil,Traditional
Other Asia Pacific,2003,0.48,Oil,Traditional
Other Asia Pacific,2004,0.48,Oil,Traditional
Other Asia Pacific,2005,0.47,Oil,Traditional
Other Asia Pacific,2006,0.48,Oil,Traditional
Other Asia Pacific,2007,0.52,Oil,Traditional
Other Asia Pacific,2008,0.51,Oil,Traditional
Other Asia Pacific,2009,0.55,Oil,Traditional
Other Asia Pacific,2010,0.64,Oil,Traditional
Other Asia Pacific,2011,0.66,Oil,Traditional
Other Asia Pacific,2012,0.68,Oil,Traditional
Other Asia Pacific,2013,0.73,Oil,Traditional
Other Asia Pacific,2014,0.79,Oil,Traditional
Other Asia Pacific,2015,0.87,Oil,Traditional
Other Asia Pacific,2016,0.89,Oil,Traditional
Other Asia Pacific,2017,0.92,Oil,Traditional
Other Asia Pacific,2018,0.97,Oil,Traditional
Other Asia Pacific,2019,1.03,Oil,Traditional
Other Caribbean,2000,1.53,Oil,Traditional
Other Caribbean,2001,1.55,Oil,Traditional
Other Caribbean,2002,1.56,Oil,Traditional
Other Caribbean,2003,1.54,Oil,Traditional
Other Caribbean,2004,1.55,Oil,Traditional
Other Caribbean,2005,1.56,Oil,Traditional
Other Caribbean,2006,1.58,Oil,Traditional
Other Caribbean,2007,1.52,Oil,Traditional
Other Caribbean,2008,1.47,Oil,Traditional
Other Caribbean,2009,1.37,Oil,Traditional
Other Caribbean,2010,1.35,Oil,Traditional
Other Caribbean,2011,1.34,Oil,Traditional
Other Caribbean,2012,1.32,Oil,Traditional
Other Caribbean,2013,1.26,Oil,Traditional
Other Caribbean,2014,1.24,Oil,Traditional
Other Caribbean,2015,1.28,Oil,Traditional
Other Caribbean,2016,1.32,Oil,Traditional
Other Caribbean,2017,1.29,Oil,Traditional
Other Caribbean,2018,1.33,Oil,Traditional
Other Caribbean,2019,1.3,Oil,Traditional
Other CIS,2000,0.06,Oil,Traditional
Other CIS,2001,0.07,Oil,Traditional
Other CIS,2002,0.07,Oil,Traditional
Other CIS,2003,0.07,Oil,Traditional
Other CIS,2004,0.08,Oil,Traditional
Other CIS,2005,0.09,Oil,Traditional
Other CIS,2006,0.1,Oil,Traditional
Other CIS,2007,0.11,Oil,Traditional
Other CIS,2008,0.12,Oil,Traditional
Other CIS,2009,0.13,Oil,Traditional
Other CIS,2010,0.13,Oil,Traditional
Other CIS,2011,0.13,Oil,Traditional
Other CIS,2012,0.15,Oil,Traditional
Other CIS,2013,0.15,Oil,Traditional
Other CIS,2014,0.15,Oil,Traditional
Other CIS,2015,0.15,Oil,Traditional
Other CIS,2016,0.17,Oil,Traditional
Other CIS,2017,0.16,Oil,Traditional
Other CIS,2018,0.18,Oil,Traditional
Other CIS,2019,0.18,Oil,Traditional
Other Europe,2000,0.41,Oil,Traditional
Other Europe,2001,0.47,Oil,Traditional
Other Europe,2002,0.51,Oil,Traditional
Other Europe,2003,0.56,Oil,Traditional
Other Europe,2004,0.6,Oil,Traditional
Other Europe,2005,0.63,Oil,Traditional
Other Europe,2006,0.64,Oil,Traditional
Other Europe,2007,0.67,Oil,Traditional
Other Europe,2008,0.67,Oil,Traditional
Other Europe,2009,0.68,Oil,Traditional
Other Europe,2010,0.68,Oil,Traditional
Other Europe,2011,0.69,Oil,Traditional
Other Europe,2012,0.65,Oil,Traditional
Other Europe,2013,0.63,Oil,Traditional
Other Europe,2014,0.63,Oil,Traditional
Other Europe,2015,0.66,Oil,Traditional
Other Europe,2016,0.7,Oil,Traditional
Other Europe,2017,0.73,Oil,Traditional
Other Europe,2018,0.73,Oil,Traditional
Other Europe,2019,0.74,Oil,Traditional
Other Middle East,2000,1.18,Oil,Traditional
Other Middle East,2001,1.21,Oil,Traditional
Other Middle East,2002,1.24,Oil,Traditional
Other Middle East,2003,1.27,Oil,Traditional
Other Middle East,2004,1.35,Oil,Traditional
Other Middle East,2005,1.52,Oil,Traditional
Other Middle East,2006,1.55,Oil,Traditional
Other Middle East,2007,1.62,Oil,Traditional
Other Middle East,2008,1.66,Oil,Traditional
Other Middle East,2009,1.6,Oil,Traditional
Other Middle East,2010,1.49,Oil,Traditional
Other Middle East,2011,1.47,Oil,Traditional
Other Middle East,2012,1.39,Oil,Traditional
Other Middle East,2013,1.28,Oil,Traditional
Other Middle East,2014,1.27,Oil,Traditional
Other Middle East,2015,1.1,Oil,Traditional
Other Middle East,2016,1.05,Oil,Traditional
Other Middle East,2017,1.07,Oil,Traditional
Other Middle East,2018,1.06,Oil,Traditional
Other Middle East,2019,1.08,Oil,Traditional
Other Northern Africa,2000,0.68,Oil,Traditional
Other Northern Africa,2001,0.67,Oil,Traditional
Other Northern Africa,2002,0.67,Oil,Traditional
Other Northern Africa,2003,0.71,Oil,Traditional
Other Northern Africa,2004,0.71,Oil,Traditional
Other Northern Africa,2005,0.76,Oil,Traditional
Other Northern Africa,2006,0.79,Oil,Traditional
Other Northern Africa,2007,0.72,Oil,Traditional
Other Northern Africa,2008,0.75,Oil,Traditional
Other Northern Africa,2009,0.8,Oil,Traditional
Other Northern Africa,2010,0.81,Oil,Traditional
Other Northern Africa,2011,0.54,Oil,Traditional
Other Northern Africa,2012,0.68,Oil,Traditional
Other Northern Africa,2013,0.72,Oil,Traditional
Other Northern Africa,2014,0.73,Oil,Traditional
Other Northern Africa,2015,0.65,Oil,Traditional
Other Northern Africa,2016,0.6,Oil,Traditional
Other Northern Africa,2017,0.61,Oil,Traditional
Other Northern Africa,2018,0.65,Oil,Traditional
Other Northern Africa,2019,0.68,Oil,Traditional
Other South America,2000,0.25,Oil,Traditional
Other South America,2001,0.25,Oil,Traditional
Other South America,2002,0.24,Oil,Traditional
Other South America,2003,0.26,Oil,Traditional
Other South America,2004,0.28,Oil,Traditional
Other South America,2005,0.27,Oil,Traditional
Other South America,2006,0.27,Oil,Traditional
Other South America,2007,0.29,Oil,Traditional
Other South America,2008,0.33,Oil,Traditional
Other South America,2009,0.35,Oil,Traditional
Other South America,2010,0.37,Oil,Traditional
Other South America,2011,0.36,Oil,Traditional
Other South America,2012,0.37,Oil,Traditional
Other South America,2013,0.37,Oil,Traditional
Other South America,2014,0.37,Oil,Traditional
Other South America,2015,0.39,Oil,Traditional
Other South America,2016,0.41,Oil,Traditional
Other South America,2017,0.43,Oil,Traditional
Other South America,2018,0.43,Oil,Traditional
Other South America,2019,0.44,Oil,Traditional
Other Southern Africa,2000,0.07,Oil,Traditional
Other Southern Africa,2001,0.07,Oil,Traditional
Other Southern Africa,2002,0.07,Oil,Traditional
Other Southern Africa,2003,0.07,Oil,Traditional
Other Southern Africa,2004,0.07,Oil,Traditional
Other Southern Africa,2005,0.08,Oil,Traditional
Other Southern Africa,2006,0.08,Oil,Traditional
Other Southern Africa,2007,0.08,Oil,Traditional
Other Southern Africa,2008,0.09,Oil,Traditional
Other Southern Africa,2009,0.09,Oil,Traditional
Other Southern Africa,2010,0.1,Oil,Traditional
Other Southern Africa,2011,0.1,Oil,Traditional
Other Southern Africa,2012,0.1,Oil,Traditional
Other Southern Africa,2013,0.11,Oil,Traditional
Other Southern Africa,2014,0.11,Oil,Traditional
Other Southern Africa,2015,0.12,Oil,Traditional
Other Southern Africa,2016,0.12,Oil,Traditional
Other Southern Africa,2017,0.13,Oil,Traditional
Other Southern Africa,2018,0.13,Oil,Traditional
Other Southern Africa,2019,0.13,Oil,Traditional
Pakistan,2000,0.8,Oil,Traditional
Pakistan,2001,0.79,Oil,Traditional
Pakistan,2002,0.77,Oil,Traditional
Pakistan,2003,0.68,Oil,Traditional
Pakistan,2004,0.69,Oil,Traditional
Pakistan,2005,0.65,Oil,Traditional
Pakistan,2006,0.75,Oil,Traditional
Pakistan,2007,0.82,Oil,Traditional
Pakistan,2008,0.83,Oil,Traditional
Pakistan,2009,0.89,Oil,Traditional
Pakistan,2010,0.88,Oil,Traditional
Pakistan,2011,0.88,Oil,Traditional
Pakistan,2012,0.86,Oil,Traditional
Pakistan,2013,0.94,Oil,Traditional
Pakistan,2014,0.97,Oil,Traditional
Pakistan,2015,1.06,Oil,Traditional
Pakistan,2016,1.18,Oil,Traditional
Pakistan,2017,1.22,Oil,Traditional
Pakistan,2018,1.02,Oil,Traditional
Pakistan,2019,0.9,Oil,Traditional
Peru,2000,0.32,Oil,Traditional
Peru,2001,0.3,Oil,Traditional
Peru,2002,0.3,Oil,Traditional
Peru,2003,0.29,Oil,Traditional
Peru,2004,0.32,Oil,Traditional
Peru,2005,0.31,Oil,Traditional
Peru,2006,0.3,Oil,Traditional
Peru,2007,0.31,Oil,Traditional
Peru,2008,0.35,Oil,Traditional
Peru,2009,0.36,Oil,Traditional
Peru,2010,0.37,Oil,Traditional
Peru,2011,0.43,Oil,Traditional
Peru,2012,0.41,Oil,Traditional
Peru,2013,0.43,Oil,Traditional
Peru,2014,0.42,Oil,Traditional
Peru,2015,0.47,Oil,Traditional
Peru,2016,0.49,Oil,Traditional
Peru,2017,0.48,Oil,Traditional
Peru,2018,0.5,Oil,Traditional
Peru,2019,0.51,Oil,Traditional
Philippines,2000,0.71,Oil,Traditional
Philippines,2001,0.71,Oil,Traditional
Philippines,2002,0.67,Oil,Traditional
Philippines,2003,0.67,Oil,Traditional
Philippines,2004,0.69,Oil,Traditional
Philippines,2005,0.64,Oil,Traditional
Philippines,2006,0.58,Oil,Traditional
Philippines,2007,0.6,Oil,Traditional
Philippines,2008,0.57,Oil,Traditional
Philippines,2009,0.6,Oil,Traditional
Philippines,2010,0.62,Oil,Traditional
Philippines,2011,0.59,Oil,Traditional
Philippines,2012,0.61,Oil,Traditional
